DATE,Chapter,Adm2,PROVINCE,Adm3,Municipality,Adm4,BARANGAY,SITE,FAMILIES,INDIVIDUALS,FOOD_TOT,EmRelief_TOT,Shelter_TOT,Ration_2day,Ration_2week,Blankets,MosquitoNet,Jerry_10L,Jerry_20L,PlasticSleepingMat,HygieneKit,KitchenSet,CleaningKit,Tarpaulin,Tent,SRK,BottleWater_1L,Tracing,PSP,HotMeal,PairSlippers,LoafBread,UsedClothes,BathSoap,CGI,Shampoo_2dozen,CashForRelief,Jerry_collapsible,Donor_NOTE,DONOR,PNS_name
12/13/13,Ormoc Chapter,837,Leyte,83738,Ormoc City,83738097,Licuma,,365,1303,349,0,0,349,,,,,,,,,,,,,,,,,,,,,,,,,,PRC,
12/13/13,Ormoc Chapter,837,Leyte,83738,Ormoc City,83738079,Sabang Bao,,600,2259,413,0,0,,,,,,,,,,,,,,,,374,413,,,,,,,,,,PRC,
12/13/13,Ormoc Chapter,837,Leyte,83738,Ormoc City,83738080,Salvacion,,698,722,698,722,698,,698,213,,85,,299,,125,,698,,,,,,,,,,,,,,,ERU Relief French,IFRC,
12/13/13,Ormoc Chapter,837,Leyte,83738,Ormoc City,83738065,MAHAYAHAY,,,,0,0,108,,,,,,,,,,,54,,54,,,,,,,,,,,,,ERU Relief French,IFRC,
12/12/13,Ormoc Chapter,837,Leyte,83738,Ormoc City,83738090,Valencia,,1155,3403,1155,3403,1155,,1155,1155,,1058,35,1155,,,,1155,,,,,,,,,,,,,,,ERU Relief French,IFRC,
12/12/13,Leyte Chapter,837,Leyte,83748,Tanauan,83748006,BANGON,,192,960,192,0,0,192,,,,,,,,,,,,,,,,,,,,,,,,,PRC,PRC,
12/12/13,Leyte Chapter,837,Leyte,83748,Tanauan,83748018,CALSADAHAY,,205,1025,192,0,0,192,,,,,,,,,,,,,,,,,,,,,,,,,PRC,PRC,
12/11/13,Ormoc Chapter,837,Leyte,83738,Ormoc City,83738093,CABINTAN,,566,1698,566,1698,566,,566,566,,566,,566,,,,566,,,,,,,,,,,,,,,ERU Relief French,IFRC,
12/11/13,Leyte Chapter,837,Leyte,83747,Tacloban City,83747107,Barangay 76,,361,,0,722,0,,,,361,,361,,,,,,,,,,,,,,,,,,,,ERU Relief American,IFRC,
12/11/13,Leyte Chapter,837,Leyte,83747,Tacloban City,83747119,Barangay 86,,355,,0,710,0,,,,355,,355,,,,,,,,,,,,,,,,,,,,ERU Relief American,IFRC,
12/11/13,Leyte Chapter,837,Leyte,83747,Tacloban City,83747015,Barangay  8,,94,,0,188,0,,,,94,,94,,,,,,,,,,,,,,,,,,,,ERU Relief American,IFRC,
12/11/13,Leyte Chapter,837,Leyte,83747,Tacloban City,83747014,Barangay  7,,83,,0,166,0,,,,83,,83,,,,,,,,,,,,,,,,,,,,ERU Relief American,IFRC,
12/10/13,Leyte Chapter,837,Leyte,83718,Dulag,83718038,San Agustin,,318,,0,636,0,,,,318,,318,,,,,,,,,,,,,,,,,,,,ERU Relief American,IFRC,
12/10/13,Leyte Chapter,837,Leyte,83718,Dulag,83718035,Romualdez,,141,,0,282,0,,,,141,,141,,,,,,,,,,,,,,,,,,,,ERU Relief American,IFRC,
12/10/13,Leyte Chapter,837,Leyte,83718,Dulag,83718005,Bolongtohan,,135,,0,270,0,,,,135,,135,,,,,,,,,,,,,,,,,,,,ERU Relief American,IFRC,
12/10/13,Ormoc Chapter,837,Leyte,83738,Ormoc City,83738020,Dayhagan,,820,1303,207,0,0,,,,,,,,,,,,,,,,191,207,,,,,,,,,,PRC,
12/10/13,Ormoc Chapter,837,Leyte,83738,Ormoc City,83738105,Kadaohan,,490,1527,507,0,0,507,,,,,,,,,,,,,,,,,,,,,,,,,,PRC,
12/10/13,Ormoc Chapter,837,Leyte,83738,Ormoc City,83738084,San Juan,,800,2565,157,0,0,,,,,,,,,,,,,,,,106,157,,,,,,,,,,PRC,
12/10/13,Ormoc Chapter,837,Leyte,83738,Ormoc City,83738017,CONCEPCION,,484,,0,968,484,,,484,,,,484,,,,484,,,,,,,,,,,,,,,ERU Relief French,IFRC,
12/10/13,Leyte Chapter,837,Leyte,83747,Tacloban City,83747121,BARANGAY 88,,1803,9015,1803,0,0,1803,,,,,,,,,,,,,,,,,,,,,,,,,PRC,PRC,
12/9/13,Leyte Chapter,837,Leyte,83718,Dulag,83718045,Tigbao,,273,,0,546,273,,,,273,,273,,,,,273,,,,,,,,,,,,,,,ERU Relief American,IFRC,
12/9/13,Leyte Chapter,837,Leyte,83718,Dulag,83718017,General Roxas,,186,,0,354,168,,,,168,,186,,,,,168,,,,,,,,,,,,,,,ERU Relief American,IFRC,
12/9/13,Leyte Chapter,837,Leyte,83718,Dulag,83718020,Magsaysay,,186,,0,372,186,,,,186,,186,,,,,186,,,,,,,,,,,,,,,ERU Relief American,IFRC,
12/9/13,Leyte Chapter,837,Leyte,83718,Dulag,83718039,San Antonio,,142,,0,259,142,,,,67,,142,,50,,,142,,,,,,,,,,,,,,,ERU Relief American,IFRC,
12/9/13,Leyte Chapter,837,Leyte,83718,Dulag,83718010,Calubian,,90,,0,207,87,,,,67,,90,,50,,,87,,,,,,,,,,,,,,,ERU Relief American,IFRC,
12/9/13,Ormoc Chapter,837,Leyte,83738,Ormoc City,83738010,Cabulihan,,554,2137,209,0,0,,,,,,,,,,,,,,,,179,209,,,,,,,,,,PRC,
12/9/13,Ormoc Chapter,837,Leyte,83738,Ormoc City,83738015,Catmon,,314,1119,305,0,0,305,,,,,,,,,,,,,,,,,,,,,,,,,,PRC,
12/9/13,Ormoc Chapter,837,Leyte,83738,Ormoc City,83738003,Labrador,,500,2116,119,0,0,,,,,,,,,,,,,,,,91,119,,,,,,,,,,PRC,
12/8/13,Ormoc Chapter,837,Leyte,83738,Ormoc City,83738015,Catmon,,314,1119,102,0,0,,,,,,,,,,,,,,,,81,102,,,,,,,,,,PRC,
12/8/13,Ormoc Chapter,837,Leyte,83738,Ormoc City,83738072,Nasunogan,,550,1567,372,0,0,372,,,,,,,,,,,,,,,,,,,,,,,,,,PRC,
12/8/13,Ormoc Chapter,837,Leyte,83738,Ormoc City,83738074,NUEVA VISTA,,219,,0,0,438,,,,,,,,,,,219,,219,,,,,,,,,,,,,ERU Relief French,IFRC,
12/8/13,Ormoc Chapter,837,Leyte,83738,Ormoc City,83738009,CABAON-AN,,37,,0,0,74,,,,,,,,,,,37,,37,,,,,,,,,,,,,ERU Relief French,IFRC,
12/8/13,Leyte Chapter,837,Leyte,83747,Tacloban City,83747122,BARANGAY 89,,834,834,834,834,834,834,,,834,,,,,,,834,,,,,,,,,,,,,,,PRC,PRC,
12/7/13,Leyte Chapter,837,Leyte,83718,Dulag,83718033,Rawis,,389,,0,1167,389,,,,389,,389,,389,,,389,,,,,,,,,,,,,,,ERU Relief American,IFRC,
12/7/13,Leyte Chapter,837,Leyte,83718,Dulag,83718010,Calubian,,314,,0,890,285,,,,301,,275,,314,,,285,,,,,,,,,,,,,,,ERU Relief American,IFRC,
12/7/13,Leyte Chapter,837,Leyte,83718,Dulag,83718012,Camote,,220,,0,440,220,,,,220,,220,,,,,220,,,,,,,,,,,,,,,ERU Relief American,IFRC,
12/7/13,Leyte Chapter,837,Leyte,83718,Dulag,83718040,San Isidro,,174,,0,522,174,,,,174,,174,,174,,,174,,,,,,,,,,,,,,,ERU Relief American,IFRC,
12/7/13,Leyte Chapter,837,Leyte,83718,Dulag,83718013,Dacay,,168,,0,504,168,,,,168,,168,,168,,,168,,,,,,,,,,,,,,,ERU Relief American,IFRC,
12/7/13,Leyte Chapter,837,Leyte,83735,MAYORGA,83735012,SAN ROQUE,,355,1775,0,355,0,,,,355,,,,,,,,,,,,,,,,,,,,,,PRC,PRC,
12/7/13,Leyte Chapter,837,Leyte,83735,MAYORGA,83735015,UNION,,348,1740,0,426,39,,,,348,,39,,39,,,39,,,,,,,,,,,,,,,PRC,PRC,
12/6/13,Ormoc Chapter,837,Leyte,83738,Ormoc City,83738089,Sumangga,,350,1384,498,0,0,336,,,,,,,,,,,,,,,152,162,,,,,,,,,,PRC,
12/6/13,Ormoc Chapter,837,Leyte,83738,Ormoc City,83738095,Gaas,,310,,0,856,310,,,,,310,,,236,310,,310,,,,,,,,,,,,,,,ERU Relief French,IFRC,
12/6/13,Ormoc Chapter,837,Leyte,83738,Ormoc City,83738019,DANAO,,473,,0,946,473,,,,473,473,,,,,,473,,,,,,,,,,,,,,,ERU Relief French,IFRC,
12/6/13,Leyte Chapter,837,Leyte,83739,Palo,83739004,Baras,,751,,0,1502,751,,,,1502,,,,,,,751,,,,,,,,,,,,,,,ERU Relief American,IFRC,
12/6/13,Leyte Chapter,837,Leyte,83739,PALO,83739004,BARAS,,753,3765,0,2259,753,,,,753,,753,,753,,,753,,,,,,,,,,,,,,,PRC,PRC,
12/6/13,Leyte Chapter,837,Leyte,83743,SAN MIGUEL,83743001,BAGACAY,,53,265,53,0,0,53,,,,,,,,,,,,,,,,,,,,,,,,,PRC,PRC,
12/6/13,Leyte Chapter,837,Leyte,83743,SAN MIGUEL,83743002,BAHAY,,53,265,53,0,0,53,,,,,,,,,,,,,,,,,,,,,,,,,PRC,PRC,
12/6/13,Leyte Chapter,837,Leyte,83743,SAN MIGUEL,83743003,BAIRAN,,53,265,53,0,0,53,,,,,,,,,,,,,,,,,,,,,,,,,PRC,PRC,
12/6/13,Leyte Chapter,837,Leyte,83743,SAN MIGUEL,83743004,CABATIANUHAN,,53,265,53,0,0,53,,,,,,,,,,,,,,,,,,,,,,,,,PRC,PRC,
12/6/13,Leyte Chapter,837,Leyte,83743,SAN MIGUEL,83743005,CANAP,,53,265,53,0,0,53,,,,,,,,,,,,,,,,,,,,,,,,,PRC,PRC,
12/6/13,Leyte Chapter,837,Leyte,83743,SAN MIGUEL,83743007,CARAYCARAY,,53,265,53,0,0,53,,,,,,,,,,,,,,,,,,,,,,,,,PRC,PRC,
12/6/13,Leyte Chapter,837,Leyte,83743,SAN MIGUEL,83743023,CAYARE,,53,265,53,0,0,53,,,,,,,,,,,,,,,,,,,,,,,,,PRC,PRC,
12/6/13,Leyte Chapter,837,Leyte,83743,SAN MIGUEL,83743010,GUINCIAMAN,,53,265,53,0,0,53,,,,,,,,,,,,,,,,,,,,,,,,,PRC,PRC,
12/6/13,Leyte Chapter,837,Leyte,83743,SAN MIGUEL,83743011,IMPO,,53,265,53,0,0,53,,,,,,,,,,,,,,,,,,,,,,,,,PRC,PRC,
12/6/13,Leyte Chapter,837,Leyte,83743,SAN MIGUEL,83743014,LUKAY,,53,265,53,0,0,53,,,,,,,,,,,,,,,,,,,,,,,,,PRC,PRC,
12/6/13,Leyte Chapter,837,Leyte,83743,SAN MIGUEL,83743016,MALPAG,,53,265,53,0,0,53,,,,,,,,,,,,,,,,,,,,,,,,,PRC,PRC,
12/6/13,Leyte Chapter,837,Leyte,83743,SAN MIGUEL,83743018,PATONG,,53,265,53,0,0,53,,,,,,,,,,,,,,,,,,,,,,,,,PRC,PRC,
12/6/13,Leyte Chapter,837,Leyte,83743,SAN MIGUEL,83743019,PINARIGUSAN,,53,265,53,0,0,53,,,,,,,,,,,,,,,,,,,,,,,,,PRC,PRC,
12/6/13,Leyte Chapter,837,Leyte,83743,SAN MIGUEL,83743020,SAN ANDRES,,53,265,53,0,0,53,,,,,,,,,,,,,,,,,,,,,,,,,PRC,PRC,
12/6/13,Leyte Chapter,837,Leyte,83743,SAN MIGUEL,83743022,SANTOL,,53,265,53,0,0,53,,,,,,,,,,,,,,,,,,,,,,,,,PRC,PRC,
12/5/13,Ormoc Chapter,837,Leyte,83738,Ormoc City,83738061,Mabini,,400,1200,138,0,0,,,,,,,,,,,,,,,,70,138,,,,,,,,,,PRC,
12/5/13,Ormoc Chapter,837,Leyte,83738,Ormoc City,83738066,Manlilinao,,514,,0,1028,514,,,,514,514,,,,,,514,,,,,,,,,,,,,,,ERU Relief French,IFRC,
12/5/13,Ormoc Chapter,837,Leyte,83738,Ormoc City,83738099,LEONDONI,,316,,0,632,316,,,,,316,,,316,,,316,,,,,,,,,,,,,,,ERU Relief French,IFRC,
12/5/13,Leyte Chapter,837,Leyte,83747,Tacloban City,83747047,BARANGAY 25,,268,1340,0,536,268,,,,,,268,,268,,,268,,,,,,,,,,,,,,,PRC,PRC,
12/5/13,Leyte Chapter,837,Leyte,83747,Tacloban City,83747118,BARANGAY 85,,336,1680,336,0,0,336,,,,,,,,,,,,,,,,,,,,,,,,,PRC,PRC,
12/5/13,Leyte Chapter,837,Leyte,83747,Tacloban City,83747120,BARANGAY 87,,624,3120,624,0,0,624,,,,,,,,,,,,,,,,,,,,,,,,,PRC,PRC,
12/4/13,Leyte Chapter,837,Leyte,83705,BABATNGON,83705021,LUKAY,,150,750,900,0,0,150,,,,,,,,,,,,,,,,750,,,,,,,,,PRC,PRC,
12/4/13,Leyte Chapter,837,Leyte,83705,BABATNGON,83705025,NAGA-ASAN,,204,1020,1224,0,0,204,,,,,,,,,,,,,,,,1020,,,,,,,,,PRC,PRC,
12/4/13,Leyte Chapter,837,Leyte,83705,BABATNGON,83705023,SAN AGUSTIN,,266,1330,1596,0,0,266,,,,,,,,,,,,,,,,1330,,,,,,,,,PRC,PRC,
12/4/13,Leyte Chapter,837,Leyte,83705,BABATNGON,83705012,SAN RICARDO,,217,1085,1302,0,0,217,,,,,,,,,,,,,,,,1085,,,,,,,,,PRC,PRC,
12/4/13,Leyte Chapter,837,Leyte,83705,BABATNGON,83705016,UBAN,,306,1530,1836,0,0,306,,,,,,,,,,,,,,,,1530,,,,,,,,,PRC,PRC,
12/4/13,Leyte Chapter,837,Leyte,83705,BABATNGON,83705017,VICTORY,,170,850,1020,0,0,170,,,,,,,,,,,,,,,,850,,,,,,,,,PRC,PRC,
12/4/13,Leyte Chapter,837,Leyte,83705,BABATNGON,83705018,VILLA MAGSAYSAY,,109,545,654,0,0,109,,,,,,,,,,,,,,,,545,,,,,,,,,PRC,PRC,
12/5/13,Leyte Chapter,837,Leyte,83701,ABUYOG,#N/A,LOYON SAWANG,,45,225,45,0,0,45,,,,,,,,,,,,,,,,,,,,,,,,,PRC,PRC,
11/20/13,Leyte Chapter,837,Leyte,83701,ABUYOG,#N/A,Barayo,,215,1075,215,215,0,215,,,,,215,,,,,,,,,,,,,,,,,,,,PRC,PRC,
1/18/14,Leyte Chapter,837,Leyte,83705,Babatngon,#N/A,Brgy 59B,,12,60,12,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,PRC,PRC,
1/18/14,Leyte Chapter,837,Leyte,83705,Babatngon,#N/A,Brgy 84,,12,60,12,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,PRC,PRC,
12/4/13,Leyte Chapter,837,Leyte,83705,BABATNGON,#N/A,GUINTIQUI-AN,,153,765,918,0,0,153,,,,,,,,,,,,,,,,765,,,,,,,,,PRC,PRC,
12/4/13,Ormoc Chapter,837,Leyte,83738,Ormoc City,83738080,Salvacion,,650,2280,700,0,0,700,,,,,,,,,,,,,,,,,,,,,,,,,,PRC,
12/4/13,Ormoc Chapter,837,Leyte,83738,Ormoc City,83738003,LABRADOR,,520,,0,1040,520,,,,,520,,,520,,,520,,,,,,,,,,,,,,,ERU Relief French,IFRC,
12/4/13,Leyte Chapter,837,Leyte,83705,BABATNGON,#N/A,Rizal 1,,182,910,1092,0,0,182,,,,,,,,,,,,,,,,910,,,,,,,,,PRC,PRC,
12/3/13,Leyte Chapter,837,Leyte,83718,Dulag,83718042,San Rafael,,,,1000,0,0,,,,,,,,,,,,,,,,,1000,,,,,,,,,Coca Cola,PRC,
12/3/13,Leyte Chapter,837,Leyte,83718,Dulag,83718032,Sungi,,,,1500,0,0,,,,,,,,,,,,,,,,,1500,,,,,,,,,Coca Cola,PRC,
12/3/13,Ormoc Chapter,837,Leyte,83738,Ormoc City,83738109,Bagong Buhay,,1810,5150,1504,0,0,1504,,,,,,,,,,,,,,,,,,,,,,,,,,PRC,
2/1/14,Leyte Chapter,837,Leyte,83710,Burauen,#N/A,,,1526,,1526,0,0,1526,,,,,,,,,,,,,,,,,,,,,,,,,,PRC,
12/3/13,Ormoc Chapter,837,Leyte,83738,Ormoc City,83738084,San Juan,,800,2565,577,0,0,577,,,,,,,,,,,,,,,,,,,,,,,,,,PRC,
12/3/13,Ormoc Chapter,837,Leyte,83738,Ormoc City,83738088,San Pablo,,1734,2829,147,0,0,,,,,,,,,,,,,,,1,,147,,,,,,,,,,PRC,
12/3/13,Ormoc Chapter,837,Leyte,83738,Ormoc City,83738084,San Juan,,577,,0,1154,577,,,,,577,,,577,,,577,,,,,,,,,,,,,,,ERU Relief French,IFRC,
12/3/13,Leyte Chapter,837,Leyte,83739,PALO,83739016,Guindapunan,,885,4425,885,0,0,885,,,,,,,,,,,,,,,,,,,,,,,,,PRC,PRC,
1/18/14,Leyte Chapter,837,Leyte,83710,Burauen,#N/A,"San Jose West, etc",,603,,0,0,603,,,0,0,0,0,0,0,,,0,603,0,,,,,,,,,,,,,ERU Relief American,IFRC,
12/4/13,Leyte Chapter,837,Leyte,83714,CAPOOCAN,#N/A,BRGY. SAN JOAQUIN,,321,1605,321,0,0,321,,,,,,,,,,,,,,,,,,,,,,,,,PRC,PRC,
12/1/13,Leyte Chapter,837,Leyte,83715,CARIGARA,#N/A,,,2782,13910,2782,0,0,2782,,,,,,,,,,,,,,,,,,,,,,,,,PRC,PRC,
2/1/14,Leyte Chapter,837,Leyte,83717,Dagami,#N/A,,,1526,,1526,0,0,1526,,,,,,,,,,,,,,,,,,,,,,,,,,PRC,
1/29/14,Leyte Chapter,837,Leyte,83717,Dagami,#N/A,Digahungan,,74,,0,666,74,,,148,148,148,,148,74,,,74,,,,,,,,,,,,,,,ERU Relief American,IFRC,
1/28/14,Leyte Chapter,837,Leyte,83717,Dagami,#N/A,Calpulhan,,93,,0,837,93,,,186,186,186,0,186,93,,,93,,0,,,,,,,,,,,,,ERU Relief American,IFRC,
1/16/14,Leyte Chapter,837,Leyte,83717,Dagami,#N/A,Caluctugan,,153,765,153,0,0,153,,,,,,,,,,,,,,,,,,,,,,,,,PRC,PRC,
1/14/14,Leyte Chapter,837,Leyte,83717,Dagami,#N/A,Digahungan,,75,375,75,0,0,,75,,,,,,,,,,,,,,,,,,,,,,,,PRC,PRC,
1/14/14,Leyte Chapter,837,Leyte,83717,Dagami,#N/A,Hitomnog,,96,480,96,0,0,,96,,,,,,,,,,,,,,,,,,,,,,,,PRC,PRC,
1/14/14,Leyte Chapter,837,Leyte,83717,Dagami,#N/A,Maragundong,,181,905,181,0,0,,181,,,,,,,,,,,,,,,,,,,,,,,,PRC,PRC,
1/13/14,Leyte Chapter,837,Leyte,83717,Dagami,#N/A,Caluctugan,,154,770,154,0,0,,154,,,,,,,,,,,,,,,,,,,,,,,,PRC,PRC,
1/13/14,Leyte Chapter,837,Leyte,83717,Dagami,#N/A,Hitomnog,,96,480,96,0,0,,96,,,,,,,,,,,,,,,,,,,,,,,,PRC,PRC,
12/1/13,Leyte Chapter,837,Leyte,83717,DAGAMI,#N/A,Brgy. Banayan,,82,410,82,0,0,82,,,,,,,,,,,,,,,,,,,,,,,,,Coca Cola,PRC,
12/3/13,Leyte Chapter,837,Leyte,83749,Tolosa,83749012,Tanghas,,202,,0,202,267,,,,,,202,,,,,202,65,,,,,,,,,,,,,,ERU Relief American,IFRC,
12/3/13,Leyte Chapter,837,Leyte,83749,TOLOSA,83749012,Tanghas,,63,315,0,0,63,,,,,,,,,,,,63,,,,,,,,,,,,,,Spanish Red Cross,PNS,Spanish Red Cross
12/3/13,Leyte Chapter,837,Leyte,83749,TOLOSA,83749012,Tanghas,,137,685,0,0,137,,,,,,,,,,,137,,,,,,,,,,,,,,,Spanish Red Cross,PNS,Spanish Red Cross
12/1/13,Leyte Chapter,837,Leyte,83717,DAGAMI,#N/A,Brgy. Bayabas,,55,275,55,0,0,55,,,,,,,,,,,,,,,,,,,,,,,,,Coca Cola,PRC,
12/1/13,Leyte Chapter,837,Leyte,83717,DAGAMI,#N/A,Brgy. Bolirao,,116,580,116,0,0,116,,,,,,,,,,,,,,,,,,,,,,,,,Coca Cola,PRC,
12/1/13,Leyte Chapter,837,Leyte,83717,DAGAMI,#N/A,Brgy. Calipayan,,227,1135,227,0,0,227,,,,,,,,,,,,,,,,,,,,,,,,,Coca Cola,PRC,
12/1/13,Leyte Chapter,837,Leyte,83717,DAGAMI,#N/A,Brgy. Calutan,,79,395,79,0,0,79,,,,,,,,,,,,,,,,,,,,,,,,,Coca Cola,PRC,
12/1/13,Leyte Chapter,837,Leyte,83717,DAGAMI,#N/A,Brgy. Camonoan,,96,480,96,0,0,96,,,,,,,,,,,,,,,,,,,,,,,,,Coca Cola,PRC,
12/1/13,Leyte Chapter,837,Leyte,83717,DAGAMI,#N/A,Brgy. Candaraga,,77,385,77,0,0,77,,,,,,,,,,,,,,,,,,,,,,,,,Coca Cola,PRC,
12/2/13,Leyte Chapter,837,Leyte,83735,Mayorga,83735012,San Roque,,595,,0,1755,595,,,,565,,595,,595,,,595,,,,,,,,,,,,,,,ERU Relief American,IFRC,
12/2/13,Leyte Chapter,837,Leyte,83735,Mayorga,83735015,Union,,462,,0,1372,462,,,,448,,462,,462,,,462,,,,,,,,,,,,,,,ERU Relief American,IFRC,
12/2/13,Leyte Chapter,837,Leyte,83735,Mayorga,83735007,Liberty,,311,,0,907,311,,,,285,,311,,311,,,311,,,,,,,,,,,,,,,ERU Relief American,IFRC,
12/2/13,Leyte Chapter,837,Leyte,83735,Mayorga,83735006,General Antonio Luna,,259,,0,777,259,,,,259,,259,,259,,,259,,,,,,,,,,,,,,,ERU Relief American,IFRC,
12/1/13,Leyte Chapter,837,Leyte,83717,DAGAMI,#N/A,Brgy. Lobe Lobe,,23,115,23,0,0,23,,,,,,,,,,,,,,,,,,,,,,,,,Coca Cola,PRC,
12/2/13,Leyte Chapter,837,Leyte,83735,MAYORGA,83735007,lIBERTY,,311,1555,311,0,0,311,,,,,,,,,,,,,,,,,,,,,,,,, AusAID,PRC,
12/2/13,Leyte Chapter,837,Leyte,83735,MAYORGA,83735012,San Roque,,595,4559,595,0,0,595,,,,,,,,,,,,,,,,,,,,,,,,, AusAID,PRC,
12/1/13,Leyte Chapter,837,Leyte,83717,DAGAMI,#N/A,Brgy. Ormocay,,116,580,116,0,0,116,,,,,,,,,,,,,,,,,,,,,,,,,Coca Cola,PRC,
12/2/13,Ormoc Chapter,837,Leyte,83738,Ormoc City,83738056,Ipil,,2000,4803,0,0,0,,,,,,,,,,,,,,,7,,,,,,,,,,,,PRC,
12/2/13,Ormoc Chapter,837,Leyte,83738,Ormoc City,83738058,Libertad,,289,936,250,0,0,,,,,,,,,,,,,,,,308,250,,,,,,,,,,PRC,
12/1/13,Leyte Chapter,837,Leyte,83717,DAGAMI,#N/A,Brgy. Patoc,,370,1850,370,0,0,370,,,,,,,,,,,,,,,,,,,,,,,,,Coca Cola,PRC,
12/1/13,Leyte Chapter,837,Leyte,83717,DAGAMI,#N/A,Brgy. Plaridel,,112,560,112,0,0,112,,,,,,,,,,,,,,,,,,,,,,,,,Coca Cola,PRC,
12/2/13,Ormoc Chapter,837,Leyte,83738,Ormoc City,83738078,RUFINA M. TAN,,480,,0,1440,480,,,,,480,,,480,480,,480,,,,,,,,,,,,,,,ERU Relief French,IFRC,
12/1/13,Leyte Chapter,837,Leyte,83717,DAGAMI,#N/A,Brgy. Rizal,,133,665,133,0,0,133,,,,,,,,,,,,,,,,,,,,,,,,,Coca Cola,PRC,
12/1/13,Leyte Chapter,837,Leyte,83717,DAGAMI,#N/A,Brgy. Sampaguita,,91,455,91,0,0,91,,,,,,,,,,,,,,,,,,,,,,,,,Coca Cola,PRC,
11/18/13,Leyte Chapter,837,Leyte,83717,DAGAMI,#N/A,Poblacion,Dagami Municipal Hall (DS),818,4090,1636,0,0,818,,,,,,,,,,,,,,,,,,818,,,,,,,Gardenia,PRC,
1/30/14,Leyte Chapter,837,Leyte,83718,Dulag,#N/A,Cambula,,93,465,0,186,0,,,,,,,,93,93,,,,,,,,,,,,,,,,,,PNS,GRC
12/14/13,Leyte Chapter,837,Leyte,83718,DULAG,#N/A,BONTIA,,13,65,0,0,13,,,,,,,,,,,,13,,,,,,,,,,,,,,PRC,PRC,
12/14/13,Leyte Chapter,837,Leyte,83718,DULAG,#N/A,BRGY. BOLONGTOHAN,,135,675,135,0,0,135,,,,,,,,,,,,,,,,,,,,,,,,,PRC,PRC,
12/14/13,Leyte Chapter,837,Leyte,83718,DULAG,#N/A,BRGY. ROMUALDEZ,,143,715,143,0,0,143,,,,,,,,,,,,,,,,,,,,,,,,,PRC,PRC,
12/14/13,Leyte Chapter,837,Leyte,83718,DULAG,#N/A,BRGY. SUNGI,,70,350,70,70,22,70,,,,,,,,70,,,22,,,,,,,,,,,,,,PRC,PRC,
11/30/13,Leyte Chapter,837,Leyte,83718,DULAG,#N/A,Butungan,,21,105,21,0,0,21,,,,,,,,,,,,,,,,,,,,,,,,,Coca Cola,PRC,
11/24/13,Leyte Chapter,837,Leyte,83718,DULAG,#N/A,Bulungtuhan,,127,635,190,0,0,190,,,,,,,,,,,,,635,,,,,,,,,,,,Coca-Cola,PRC,
12/21/13,Leyte Chapter,837,Leyte,83722,ISABEL,#N/A,CANGAN,,223,1115,0,0,223,,,,,,,,,,,223,,,,,,,,,,,,,,,PRC,PRC,
12/2/13,Leyte Chapter,837,Leyte,83723,JARO,#N/A,BRGY I,,456,2280,456,0,0,456,,,,,,,,,,,,,,,,,,,,,,,,,PRC,PRC,
12/2/13,Leyte Chapter,837,Leyte,83723,JARO,#N/A,BRGY. II,,247,1235,247,0,0,247,,,,,,,,,,,,,,,,,,,,,,,,,PRC,PRC,
12/2/13,Leyte Chapter,837,Leyte,83723,JARO,#N/A,BRGY. III,,465,2325,465,0,0,465,,,,,,,,,,,,,,,,,,,,,,,,,PRC,PRC,
12/2/13,Leyte Chapter,837,Leyte,83723,JARO,#N/A,BRGY. IV,,279,1395,279,0,0,279,,,,,,,,,,,,,,,,,,,,,,,,,PRC,PRC,
11/27/13,Leyte Chapter,837,Leyte,83725,JULITA,#N/A,Brgy. Alegra,,132,660,132,0,0,132,,,,,,,,,,,,,,,,,,,,,,,,,,PRC,
11/27/13,Leyte Chapter,837,Leyte,83725,JULITA,#N/A,Brgy. Balante,,77,385,77,0,0,77,,,,,,,,,,,,,,,,,,,,,,,,,,PRC,
11/27/13,Leyte Chapter,837,Leyte,83725,JULITA,#N/A,Brgy. Bugho,,7,50,7,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,PRC,
11/27/13,Leyte Chapter,837,Leyte,83725,JULITA,#N/A,Brgy. Caridad,,80,400,80,0,0,80,,,,,,,,,,,,,,,,,,,,,,,,,,PRC,
11/27/13,Leyte Chapter,837,Leyte,83725,JULITA,#N/A,Brgy. Sto Nino,,324,1625,324,0,0,324,,,,,,,,,,,,,,,,,,,,,,,,,,PRC,
11/27/13,Leyte Chapter,837,Leyte,83725,JULITA,#N/A,Brgy. Tagkip,,62,310,62,0,0,62,,,,,,,,,,,,,,,,,,,,,,,,,,PRC,
11/27/13,Leyte Chapter,837,Leyte,83725,JULITA,#N/A,Brgy. Tolosahay,,114,119,114,0,0,114,,,,,,,,,,,,,,,,,,,,,,,,,,PRC,
11/27/13,Leyte Chapter,837,Leyte,83725,JULITA,#N/A,Ihawangan,,86,430,86,0,0,86,,,,,,,,,,,,,,,,,,,,,,,,,,PRC,
11/27/13,Leyte Chapter,837,Leyte,83725,JULITA,#N/A,Poblacion I,,171,855,171,0,0,171,,,,,,,,,,,,,,,,,,,,,,,,,,PRC,
